day_id,is_labourer,household_id,person_num,day_date,day_type,day_traveled,reason_not_traveled,reason_not_traveled_other,home_based,start_latlon,start_community,start_road,start_building,start_poi,start_emirate,interviewer_id,interviewer_company,interview_date,interview_time,person_id,interviewer_company_num,person_group,person_weight,wt
5683,0.0,1422,4.0,2014-04-29,3,1,-999,,1,"25.067534,55.138257",JLT,-,-,-,1,i4016,i4,2014-04-30,21:06:00,142204,393,6,233.02468431882951,1
5684,0.0,1423,1.0,2014-04-29,3,1,-999,,1,"25.067505,55.138342",JLT,-,-,-,1,i4016,i4,2014-04-30,21:18:00,142301,393,6,382.03838291181785,1
5685,0.0,1027,1.0,2014-04-29,3,1,-999,,1,"25.067476,55.138428",JLT,-,-,-,1,i4016,i4,2014-05-01,14:18:00,102701,393,3,85.11027124474252,1
5686,0.0,1027,2.0,2014-04-29,3,1,-999,,1,"25.067476,55.138428",JLT,-,-,-,1,i4016,i4,2014-05-01,14:18:00,102702,393,9,63.258300649292366,1
5687,0.0,1027,3.0,2014-04-29,3,1,-999,,1,"25.067476,55.138428",JLT,-,-,-,1,i4016,i4,2014-05-01,14:18:00,102703,393,15,104.6668436138053,1
5688,0.0,1027,4.0,2014-04-29,3,1,-999,,1,"25.067476,55.138428",JLT,-,-,-,1,i4016,i4,2014-05-01,14:19:00,102704,393,16,59.74520980585075,1
5689,0.0,1027,5.0,2014-04-29,3,1,-999,,1,"25.067476,55.138428",JLT,-,-,-,1,i4016,i4,2014-05-01,14:19:00,102705,393,16,31.517047063721854,1
5690,0.0,1027,6.0,2014-04-29,3,2,3,,-999,,-,-,-,-,1,i4016,i4,2014-05-01,14:19:00,102706,393,16,31.517047063721854,1
5691,0.0,1028,1.0,2014-04-30,4,1,-999,,1,"25.159609,55.210408",Umm Suqueim,Jumeira Road,-,-,1,i4016,i4,2014-05-01,19:36:00,102801,356,3,193.39242143191706,1
5692,0.0,1028,2.0,2014-04-30,4,1,-999,,1,"25.159609,55.210408",Umm Suqueim,Jumeira Road,-,-,1,i4016,i4,2014-05-01,19:37:00,102802,356,4,83.0554562295561,1
5693,0.0,1028,3.0,2014-04-30,4,1,-999,,1,"25.159609,55.210408",Umm Suqueim,Jumeira Road,-,-,1,i4016,i4,2014-05-01,19:37:00,102803,356,9,31.235230284810655,1
5694,0.0,1028,4.0,2014-04-30,4,1,-999,,1,"25.159609,55.210408",Umm Suqueim,Jumeira Road,-,-,1,i4016,i4,2014-05-01,19:37:00,102804,356,9,47.28749435964792,1
5695,0.0,1029,1.0,2014-04-30,4,1,-999,,1,"25.159561,55.210505",Umm Suqueim 1,Jumeira Road,-,-,1,i4016,i4,2014-05-01,20:04:00,102901,356,3,103.0789303525926,1
5696,0.0,1029,2.0,2014-04-30,4,1,-999,,1,"25.159561,55.210505",Umm Suqueim 1,Jumeira Road,-,-,1,i4016,i4,2014-05-01,20:04:00,102902,356,9,19.82914882118773,1
5697,0.0,1029,3.0,2014-04-30,4,1,-999,,1,"25.159561,55.210505",Umm Suqueim 1,Jumeira Road,-,-,1,i4016,i4,2014-05-01,20:04:00,102903,356,15,137.6418326547759,1
5698,0.0,1029,4.0,2014-04-30,4,1,-999,,1,"25.159561,55.210505",Umm Suqueim 1,Jumeira Road,-,-,1,i4016,i4,2014-05-01,20:04:00,102904,356,15,137.6418326547759,1
5699,0.0,1030,1.0,2014-04-30,4,1,-999,,1,"25.159580,55.210483",Umm Suqeium 3,Jumeira Road,-,-,1,i4016,i4,2014-05-01,20:35:00,103001,356,3,71.74854970232029,1
5700,0.0,1030,2.0,2014-04-30,4,1,-999,,1,"25.159580,55.210483",Umm Suqeium 3,Jumeira Road,-,-,1,i4016,i4,2014-05-01,20:35:00,103002,356,9,13.163742922391057,1
5701,0.0,1030,3.0,2014-04-30,4,1,-999,,1,"25.159580,55.210483",Umm Suqeium 3,Jumeira Road,-,-,1,i4016,i4,2014-05-01,20:35:00,103003,356,16,41.44640239390308,1
5702,0.0,1031,1.0,2014-04-30,4,1,-999,,1,"25.159425,55.210751",Umm Suqeium 1,Jumeira Road,-,-,1,i4016,i4,2014-05-01,20:57:00,103101,356,4,72.38267401630289,1
5703,0.0,1031,2.0,2014-04-30,4,1,-999,,1,"25.159425,55.210751",Umm Suqeium 1,Jumeira Road,-,-,1,i4016,i4,2014-05-01,20:57:00,103102,356,9,27.674483614535205,1
5704,0.0,1031,3.0,2014-04-30,4,1,-999,,1,"25.159425,55.210751",Umm Suqeium 1,Jumeira Road,-,-,1,i4016,i4,2014-05-01,20:57:00,103103,356,9,141.20829598624522,1
5705,0.0,1031,4.0,2014-04-30,4,1,-999,,1,"25.159425,55.210751",Umm Suqeium 1,Jumeira Road,-,-,1,i4016,i4,2014-05-01,20:57:00,103104,356,17,36.02305188496535,1
5706,0.0,1031,5.0,2014-04-30,4,1,-999,,1,"25.159425,55.210751",Umm Suqeium 1,Jumeira Road,-,-,1,i4016,i4,2014-05-01,20:57:00,103105,356,16,40.50198425389878,1
5707,0.0,1032,1.0,2014-04-30,4,1,-999,,1,"25.160609,55.211610",Umm Suqeuim 1,-,-,-,1,i4016,i4,2014-05-01,21:17:00,103201,356,3,179.4013635118778,1
5708,0.0,1032,2.0,2014-04-30,4,1,-999,,1,"25.160609,55.211610",Umm Suqeuim 1,-,-,-,1,i4016,i4,2014-05-01,21:17:00,103202,356,8,48.49048401374046,1
5709,0.0,1032,3.0,2014-04-30,4,1,-999,,1,"25.160609,55.211610",Umm Suqeuim 1,-,-,-,1,i4016,i4,2014-05-01,21:17:00,103203,356,16,31.517047063721854,1
5710,0.0,1033,1.0,2014-04-30,4,1,-999,,1,"25.160580,55.211642",Umm Suqeuim 1,-,-,-,1,i4016,i4,2014-05-01,21:32:00,103301,356,8,30.03265263302696,1
5711,0.0,1033,2.0,2014-04-30,4,1,-999,,1,"25.160580,55.211642",Umm Suqeuim 1,-,-,-,1,i4016,i4,2014-05-01,21:32:00,103302,356,4,32.176918788423016,1
5712,0.0,1033,3.0,2014-04-30,4,1,-999,,1,"25.160580,55.211642",Umm Suqeuim 1,-,-,-,1,i4016,i4,2014-05-01,21:32:00,103303,356,17,36.02305188496535,1
5713,0.0,1033,4.0,2014-04-30,4,1,-999,,1,"25.160580,55.211642",Umm Suqeuim 1,-,-,-,1,i4016,i4,2014-05-01,21:32:00,103304,356,17,36.02305188496535,1
5714,0.0,1094,1.0,2014-05-01,5,1,-999,,1,"25.242707,55.297762",Karama,-,-,Karama Metro Station,1,i4016,i4,2014-05-03,16:57:00,109401,318,4,102.67231239278799,1
5715,0.0,1094,2.0,2014-05-01,5,1,-999,,1,"25.242707,55.297762",Karama,-,-,Karama Metro Station,1,i4016,i4,2014-05-03,16:57:00,109402,318,9,15.17716674508779,1
5716,0.0,1095,1.0,2014-05-01,5,1,-999,,1,"25.242474,55.297601",Karama,-,-,Karama Metro Station,1,i4016,i4,2014-05-03,17:38:00,109501,318,9,42.06914409968269,1
5717,0.0,1095,2.0,2014-05-01,5,1,-999,,1,"25.242474,55.297601",Karama,-,-,Karama Metro Station,1,i4016,i4,2014-05-03,17:38:00,109502,318,4,37.04080124845802,1
5718,0.0,1095,3.0,2014-05-01,5,1,-999,,1,"25.242474,55.297601",Karama,-,-,Karama Metro Station,1,i4016,i4,2014-05-03,17:38:00,109503,318,16,59.74520980585075,1
5719,0.0,1096,1.0,2014-05-01,5,1,-999,,1,"25.242542,55.297633",Karama,-,-,KArama Metro Station,1,i4016,i4,2014-05-03,18:05:00,109601,318,4,156.274552590112,1
5720,0.0,1096,2.0,2014-05-01,5,2,3,,-999,,-,-,-,-,1,i4016,i4,2014-05-03,18:06:00,109602,318,9,67.92450817994236,1
5721,0.0,1096,4.0,2014-05-01,5,1,-999,,1,"25.242542,55.297633",Karama,-,-,KArama Metro Station,1,i4016,i4,2014-05-03,18:06:00,109604,318,17,36.02305188496535,1
5722,0.0,1096,5.0,2014-05-01,5,1,-999,,1,"25.242542,55.297633",Karama,-,-,KArama Metro Station,1,i4016,i4,2014-05-03,18:06:00,109605,318,17,22.705064325724855,1
5723,0.0,1097,1.0,2014-05-01,5,1,-999,,1,"25.240067,55.297558",Karama,-,-,Karama Metro Station,1,i4016,i4,2014-05-03,19:53:00,109701,318,4,218.8190820438225,1
5724,0.0,1097,2.0,2014-05-01,5,1,-999,,1,"25.240067,55.297558",Karama,-,-,Karama Metro Station,1,i4016,i4,2014-05-03,19:54:00,109702,318,9,67.92450817994236,1
5725,0.0,1098,1.0,2014-05-01,5,1,-999,,1,"25.240038,55.297612",Karama,-,-,Karama Metro Station,1,i4016,i4,2014-05-03,20:10:00,109801,318,4,218.8190820438225,1
5726,0.0,1098,2.0,2014-05-01,5,1,-999,,1,"25.240038,55.297612",Karama,-,-,Karama Metro Station,1,i4016,i4,2014-05-03,20:10:00,109802,318,9,67.92450817994236,1
5727,0.0,1098,3.0,2014-05-01,5,1,-999,,1,"25.240038,55.297612",Karama,-,-,Karama Metro Station,1,i4016,i4,2014-05-03,20:10:00,109803,318,16,41.44640239390308,1
5728,0.0,1099,1.0,2014-05-01,5,1,-999,,1,"25.247588,55.302386",Karama,-,-,Pizza Inn,1,i4016,i4,2014-05-03,17:59:00,109901,318,17,24.420452869166564,1
5729,0.0,1099,2.0,2014-05-01,5,1,-999,,1,"25.247588,55.302386",Karama,-,-,Pizza Inn,1,i4016,i4,2014-05-03,17:59:00,109902,318,4,39.70832047838889,1
5730,0.0,1099,3.0,2014-05-01,5,1,-999,,1,"25.247588,55.302386",Karama,-,-,Pizza Inn,1,i4016,i4,2014-05-03,17:59:00,109903,318,4,87.96005362298322,1
5731,0.0,1099,4.0,2014-05-01,5,1,-999,,1,"25.247588,55.302386",Karama,-,-,Pizza Inn,1,i4016,i4,2014-05-03,18:00:00,109904,318,11,85.64060729060327,1
5732,0.0,1099,5.0,2014-05-01,5,1,-999,,1,"25.247588,55.302386",Karama,-,-,Pizza Inn,1,i4016,i4,2014-05-03,18:00:00,109905,318,11,53.04163615507215,1
5733,0.0,1099,6.0,2014-05-01,5,1,-999,,1,"25.247588,55.302386",Karama,-,-,Pizza Inn,1,i4016,i4,2014-05-03,18:00:00,109906,318,18,65.47198295594727,1
5734,0.0,1100,1.0,2014-05-01,5,1,-999,,1,"25.242677,55.297655",Karama,-,-,Karama Metro Station,1,i4016,i4,2014-05-03,19:16:00,110001,318,3,351.8590142319103,1
5735,0.0,1100,2.0,2014-05-01,5,1,-999,,1,"25.242677,55.297655",Karama,-,-,Karama Metro Station,1,i4016,i4,2014-05-03,19:16:00,110002,318,3,104.05886058652338,1
5736,0.0,1100,3.0,2014-05-01,5,1,-999,,1,"25.242677,55.297655",Karama,-,-,Karama Metro Station,1,i4016,i4,2014-05-03,19:16:00,110003,318,8,39.78728439325207,1
5737,0.0,1101,1.0,2014-05-01,5,1,-999,,1,"25.242697,55.297676",Karama,-,-,Karama MEtro Station,1,i4016,i4,2014-05-03,19:39:00,110101,318,8,92.29196671379856,1
5738,0.0,1101,2.0,2014-05-01,5,1,-999,,1,"25.242697,55.297676",Karama,-,-,Karama MEtro Station,1,i4016,i4,2014-05-03,19:39:00,110102,318,4,594.7078450998044,1
5739,0.0,1101,3.0,2014-05-01,5,2,3,,-999,,-,-,-,-,-999,i4016,i4,2014-05-03,19:39:00,110103,318,6,391.6917114476989,1
5740,0.0,1102,1.0,2014-05-01,5,1,-999,,1,"25.240009,55.297590",Karama,-,-,Sana,1,i4016,i4,2014-05-03,22:42:00,110201,318,4,201.816001335172,1
5741,0.0,1102,2.0,2014-05-01,5,1,-999,,1,"25.240009,55.297590",Karama,-,-,Sana,1,i4016,i4,2014-05-03,22:42:00,110202,318,11,85.64060729060327,1
5742,0.0,1102,3.0,2014-05-01,5,1,-999,,1,"25.240009,55.297590",Karama,-,-,Sana,1,i4016,i4,2014-05-03,22:42:00,110203,318,16,41.44640239390308,1
5743,0.0,1103,1.0,2014-05-01,5,1,-999,,1,"25.240067,55.297494",Karama,-,-,Sana,1,i4016,i4,2014-05-03,22:54:00,110301,318,5,103.17224545612832,1
5744,0.0,1103,2.0,2014-05-01,5,1,-999,,1,"25.240067,55.297494",Karama,-,-,Sana,1,i4016,i4,2014-05-03,22:54:00,110302,318,10,48.444594506461414,1
5745,0.0,1103,3.0,2014-05-01,5,1,-999,,1,"25.240067,55.297494",Karama,-,-,Sana,1,i4016,i4,2014-05-03,22:54:00,110303,318,17,24.420452869166564,1
5746,0.0,1103,4.0,2014-05-01,5,1,-999,,1,"25.240067,55.297494",Karama,-,-,Sana,1,i4016,i4,2014-05-03,22:54:00,110304,318,17,36.02305188496535,1
5747,0.0,1104,1.0,2014-05-01,5,1,-999,,1,"25.240028,55.297462",Karama,,,Sana,1,i4016,i4,2014-05-03,23:10:00,110401,318,11,74.63562830768012,1
5748,0.0,1104,2.0,2014-05-01,5,1,-999,,1,"25.240028,55.297462",Karama,,,Sana,1,i4016,i4,2014-05-03,23:10:00,110402,318,4,218.8190820438225,1
5749,0.0,1105,1.0,2014-05-01,5,1,-999,,1,"25.242988,55.298020",Karama,-,Mustafawi,Karama Metro Station,1,i4016,i4,2014-05-03,23:31:00,110501,318,11,53.04163615507215,1
5750,0.0,1105,2.0,2014-05-01,5,1,-999,,1,"25.242988,55.298020",Karama,-,Mustafawi,Karama Metro Station,1,i4016,i4,2014-05-03,23:31:00,110502,318,9,181.84118226475118,1
5751,0.0,1105,3.0,2014-05-01,5,1,-999,,1,"25.242988,55.298020",Karama,-,Mustafawi,Karama Metro Station,1,i4016,i4,2014-05-03,23:32:00,110503,318,9,24.504933693976437,1
5752,0.0,1105,4.0,2014-05-01,5,1,-999,,1,"25.242988,55.298020",Karama,-,Mustafawi,Karama Metro Station,1,i4016,i4,2014-05-03,23:32:00,110504,318,9,64.31986053857743,1
5753,0.0,1105,5.0,2014-05-01,5,1,-999,,1,"25.242988,55.298020",Karama,-,Mustafawi,Karama Metro Station,1,i4016,i4,2014-05-03,23:32:00,110505,318,4,102.67231239278799,1
5754,0.0,1105,6.0,2014-05-01,5,2,3,,-999,,-,-,-,-,1,i4016,i4,2014-05-03,23:33:00,110506,318,6,246.88040126841727,1
5755,0.0,1105,7.0,2014-05-01,5,1,-999,,1,"25.242988,55.298020",Karama,-,Mustafawi,Karama Metro Station,1,i4016,i4,2014-05-03,23:32:00,110507,318,18,65.47198295594727,1
5756,0.0,1106,1.0,2014-05-01,5,1,-999,,1,"25.240106,55.297515",Karama,-,-,Sana,1,i4016,i4,2014-05-03,23:57:00,110601,318,3,502.3248467224001,1
5757,0.0,1106,2.0,2014-05-01,5,1,-999,,1,"25.240106,55.297515",Karama,-,-,Sana,1,i4016,i4,2014-05-03,23:57:00,110602,318,6,246.88040126841727,1
5758,0.0,1189,1.0,2014-05-04,1,1,-999,,1,"25.166620,55.223991",Umm Sequiem,Al Wasl Road,-,-,1,i4016,i4,2014-05-05,19:26:00,118901,356,5,71.64958068280606,1
5759,0.0,1189,2.0,2014-05-04,1,1,-999,,1,"25.166620,55.223991",Umm Sequiem,Al Wasl Road,-,-,1,i4016,i4,2014-05-05,19:26:00,118902,356,8,48.49048401374046,1
5760,0.0,1189,3.0,2014-05-04,1,1,-999,,1,"25.166620,55.223991",Umm Sequiem,Al Wasl Road,-,-,1,i4016,i4,2014-05-05,19:26:00,118903,356,16,59.74520980585075,1
5761,0.0,1189,4.0,2014-05-04,1,1,-999,,1,"25.166620,55.223991",Umm Sequiem,Al Wasl Road,-,-,1,i4016,i4,2014-05-05,19:27:00,118904,356,16,59.74520980585075,1
5762,0.0,1189,5.0,2014-05-04,1,1,-999,,1,"25.166620,55.223991",Umm Sequiem,Al Wasl Road,-,-,1,i4016,i4,2014-05-05,19:27:00,118905,356,16,59.74520980585075,1
5763,0.0,1190,1.0,2014-05-04,1,1,-999,,1,"25.166688,55.223894",Umm Seqeuim,Al Wasl,-,-,1,i4016,i4,2014-05-05,19:49:00,119001,356,5,185.17023316388813,1
5764,0.0,1190,2.0,2014-05-04,1,1,-999,,1,"25.166688,55.223894",Umm Seqeuim,Al Wasl,-,-,1,i4016,i4,2014-05-05,19:49:00,119002,356,8,48.49048401374046,1
5765,0.0,1190,3.0,2014-05-04,1,1,-999,,1,"25.166688,55.223894",Umm Seqeuim,Al Wasl,-,-,1,i4016,i4,2014-05-05,19:49:00,119003,356,16,40.50198425389878,1
5766,0.0,1190,4.0,2014-05-04,1,1,-999,,1,"25.166688,55.223894",Umm Seqeuim,Al Wasl,-,-,1,i4016,i4,2014-05-05,19:49:00,119004,356,16,41.44640239390308,1
5767,0.0,1191,1.0,2014-05-04,1,1,-999,,1,"25.167047,55.223765",Umm Suqeuim,Al Wasl Road,-,-,1,i4016,i4,2014-05-05,20:15:00,119101,356,5,55.79245639047033,1
5768,0.0,1191,2.0,2014-05-04,1,1,-999,,1,"25.167047,55.223765",Umm Suqeuim,Al Wasl Road,-,-,1,i4016,i4,2014-05-05,20:15:00,119102,356,8,65.69172406160601,1
5769,0.0,1192,1.0,2014-05-04,1,1,-999,,1,"25.169504,55.224710",Umm Suqeium,Al Wasl Road,-,-,1,i4016,i4,2014-05-05,20:27:00,119201,356,9,31.75506975612557,1
5770,0.0,1192,2.0,2014-05-04,1,1,-999,,1,"25.169504,55.224710",Umm Suqeium,Al Wasl Road,-,-,1,i4016,i4,2014-05-05,20:27:00,119202,356,4,33.386313092063986,1
5771,0.0,1242,1.0,2014-05-05,2,1,-999,,1,"25.162163,55.230471",Al Safa 2,-,-,-,1,i4016,i4,2014-05-06,20:00:00,124201,357,1,57.66464412285913,1
5772,0.0,1242,2.0,2014-05-05,2,1,-999,,1,"25.162163,55.230471",Al Safa 2,-,-,-,1,i4016,i4,2014-05-06,20:00:00,124202,357,2,74.25539309203923,1
5773,0.0,1242,3.0,2014-05-05,2,1,-999,,1,"25.162163,55.230471",Al Safa 2,-,-,-,1,i4016,i4,2014-05-06,20:00:00,124203,357,14,52.317540556833634,1
5774,0.0,1242,4.0,2014-05-05,2,1,-999,,1,"25.162163,55.230471",Al Safa 2,-,-,-,1,i4016,i4,2014-05-06,20:01:00,124204,357,14,68.34990102525953,1
5775,0.0,1242,5.0,2014-05-05,2,1,-999,,1,"25.162163,55.230471",Al Safa 2,-,-,-,1,i4016,i4,2014-05-06,20:01:00,124205,357,14,116.54261924200338,1
5776,0.0,1242,6.0,2014-05-05,2,1,-999,,1,"25.162163,55.230471",Al Safa 2,-,-,-,1,i4016,i4,2014-05-06,20:01:00,124206,357,1,72.83157142034374,1
5777,0.0,1474,1.0,2014-05-06,3,1,-999,,1,"25.137252,55.201020",Umm Seqeim 3,Al Wasl Road,-,-,1,i4016,i4,2014-05-07,19:27:00,147401,366,1,72.83157142034374,1
5778,0.0,1474,2.0,2014-05-06,3,1,-999,,1,"25.137252,55.201020",Umm Seqeim 3,Al Wasl Road,-,-,1,i4016,i4,2014-05-07,19:27:00,147402,366,1,72.83157142034374,1
5779,0.0,1474,3.0,2014-05-06,3,1,-999,,1,"25.137252,55.201020",Umm Seqeim 3,Al Wasl Road,-,-,1,i4016,i4,2014-05-07,19:27:00,147403,366,1,72.83157142034374,1
5780,0.0,1474,4.0,2014-05-06,3,1,-999,,1,"25.137252,55.201020",Umm Seqeim 3,Al Wasl Road,-,-,1,i4016,i4,2014-05-07,19:27:00,147404,366,1,72.83157142034374,1
5781,0.0,1474,5.0,2014-05-06,3,1,-999,,1,"25.137252,55.201020",Umm Seqeim 3,Al Wasl Road,-,-,1,i4016,i4,2014-05-07,19:27:00,147405,366,1,72.83157142034374,1
5782,0.0,1474,6.0,2014-05-06,3,1,-999,,1,"25.137252,55.201020",Umm Seqeim 3,Al Wasl Road,-,-,1,i4016,i4,2014-05-07,19:28:00,147406,366,1,72.83157142034374,1
5783,0.0,1474,7.0,2014-05-06,3,2,3,,-999,"25.137252,55.201020",Umm Seqeim 3,Al Wasl Road,-,-,1,i4016,i4,2014-05-07,19:28:00,147407,366,18,113.36015762810068,1
5784,1.0,8120,1.0,2014-04-20,1,1,-999,,1,"25.140215,55.238056",Al Quoz Ind Area 4,11B,-,AL Quoz Mall,1,i4015,i4,2014-04-21,19:22:00,812001,364,19,161.02197125337494,1
5785,1.0,8120,2.0,2014-04-20,1,2,3,,-999,,-,-,-,-,1,i4015,i4,2014-04-21,19:25:00,812002,364,21,137.02100508216105,1
5786,1.0,8120,3.0,2014-04-20,1,1,-999,,1,"25.140215,55.238056",Al Quoz Ind Area 4,11B,-,AL Quoz Mall,1,i4015,i4,2014-04-21,19:26:00,812003,364,21,137.02100508216105,1
5787,1.0,8121,1.0,2014-04-20,1,1,-999,,1,"25.125655,55.227038",Al Quoz Ind Area 4,-,-,Al Quoz Mall,1,i4015,i4,2014-04-21,19:42:00,812101,368,22,128.79259430465302,1
5788,1.0,8121,2.0,2014-04-20,1,2,3,,-999,,-,-,-,-,1,i4015,i4,2014-04-21,19:46:00,812102,368,22,128.79259430465302,1
5789,1.0,8121,3.0,2014-04-20,1,2,3,,-999,,-,-,-,-,1,i4015,i4,2014-04-21,19:46:00,812103,368,22,128.79259430465302,1
5790,1.0,8122,1.0,2014-04-20,1,1,-999,,1,"25.125538,55.227081",AL Quoz Ind Area 4,11b,-,AL Quoz Mall,1,i4015,i4,2014-04-21,19:57:00,812201,368,22,128.79259430465302,1
5791,1.0,8122,2.0,2014-04-20,1,2,3,,-999,,-,-,-,-,1,i4015,i4,2014-04-21,20:08:00,812202,368,21,232.44338811131843,1
5792,1.0,8122,3.0,2014-04-20,1,2,3,,-999,,-,-,-,-,1,i4015,i4,2014-04-21,20:08:00,812203,368,21,137.02100508216105,1
5793,1.0,8123,1.0,2014-04-20,1,1,-999,,1,"25.125645,55.227081",al QUOZ IND AREA 4,-,-,AL QUOZ MALL,1,i4015,i4,2014-04-21,20:21:00,812301,368,22,128.79259430465302,1
5794,1.0,8124,1.0,2014-04-20,1,1,-999,,1,"25.127122,55.227896",AL QUOZ IND AREA 4,-,-,AL QUOZ MAL,1,i4015,i4,2014-04-21,20:56:00,812401,368,20,123.75640478145016,1
5795,1.0,8124,2.0,2014-04-20,1,1,-999,,1,"25.127122,55.227896",AL QUOZ IND AREA 4,-,-,AL QUOZ MAL,1,i4015,i4,2014-04-21,20:59:00,812402,368,20,123.75640478145016,1
5796,1.0,8125,1.0,2014-04-20,1,1,-999,,1,"25.126306,55.227478",AL QUOZ IND AREA 4,-,-,11B,1,i4015,i4,2014-04-21,21:06:00,812501,368,20,123.75640478145016,1
5797,1.0,8125,2.0,2014-04-20,1,1,-999,,1,"25.126306,55.227478",AL QUOZ IND AREA 4,-,-,11B,1,i4015,i4,2014-04-21,21:07:00,812502,368,20,123.75640478145016,1
5798,0.0,8139,1.0,2014-04-21,2,1,-999,,1,"25.190748,55.277388",AL QUOZ IND AREA 3,11B,0,AL QUOZ MALL,1,i4015,i4,2014-04-22,17:35:00,813901,345,5,87.74849697437173,1
5799,0.0,8139,2.0,2014-04-21,2,1,-999,,1,"25.190748,55.277388",AL QUOZ IND AREA 3,11B,0,AL QUOZ MALL,1,i4015,i4,2014-04-22,17:38:00,813902,345,5,187.01288703034888,1
5800,0.0,8139,3.0,2014-04-21,2,1,-999,,1,"25.190748,55.277388",AL QUOZ IND AREA 3,11B,0,AL QUOZ MALL,1,i4015,i4,2014-04-22,17:40:00,813903,345,7,182.86478701579347,1
5801,0.0,8139,4.0,2014-04-21,2,1,-999,,1,"25.190748,55.277388",AL QUOZ IND AREA 3,11B,0,AL QUOZ MALL,1,i4015,i4,2014-04-22,17:42:00,813904,345,7,182.86478701579347,1
5802,0.0,8139,5.0,2014-04-21,2,1,-999,,1,"25.190748,55.277388",AL QUOZ IND AREA 3,11B,0,AL QUOZ MALL,1,i4015,i4,2014-04-22,17:43:00,813905,345,7,182.86478701579347,1
5803,0.0,8139,6.0,2014-04-21,2,1,-999,,1,"25.190748,55.277388",AL QUOZ IND AREA 3,11B,0,AL QUOZ MALL,1,i4015,i4,2014-04-22,17:45:00,813906,345,7,182.86478701579347,1
5804,1.0,8141,1.0,2014-04-21,2,1,-999,,1,"25.126024,55.227360",AL QUOZ IND AREA 3,-,-,,1,i4015,i4,2014-04-22,18:43:00,814101,368,20,123.75640478145016,1
5805,1.0,8141,2.0,2014-04-21,2,1,-999,,1,"25.126024,55.227360",AL QUOZ IND AREA 3,-,-,,1,i4015,i4,2014-04-22,18:46:00,814102,368,20,123.75640478145016,1
5806,1.0,8141,3.0,2014-04-21,2,1,-999,,1,"25.126024,55.227360",AL QUOZ IND AREA 3,-,-,,1,i4015,i4,2014-04-22,18:48:00,814103,368,20,123.75640478145016,1
5807,1.0,8142,1.0,2014-04-21,2,1,-999,,1,"25.126092,55.227435",AL QUOZ IND AREA 3,-,-,-,1,i4015,i4,2014-04-22,19:31:00,814201,368,20,209.94122770174585,1
5808,1.0,8142,2.0,2014-04-21,2,1,-999,,1,"25.126092,55.227435",AL QUOZ IND AREA 3,-,-,-,1,i4015,i4,2014-04-22,19:34:00,814202,368,22,128.79259430465302,1
5809,1.0,8142,3.0,2014-04-21,2,2,4,"HES ON VACATION,RETURNING TO DUBAI SOMEWHERE NEXT WEEK",-999,,-,-,-,-,-999,i4015,i4,2014-04-22,19:40:00,814203,368,22,128.79259430465302,1
5810,1.0,8142,4.0,2014-04-21,2,2,4,NEW EMPLOYEE .. NOT PRESENT IN THE ROOM. NOT MUCH INFORMATION PROVIDED ABOUT HIS DAILY TRIPS,-999,,-,-,-,-,1,i4015,i4,2014-04-22,19:41:00,814204,368,22,128.79259430465302,1
5811,1.0,8273,1.0,2014-04-24,5,1,-999,,1,"25.132658,55.238872",AL QUOZ IND AREA 2,8 STREET,-,-,1,i4015,i4,2014-04-26,17:24:00,827301,365,20,123.75640478145016,1
5812,1.0,8273,2.0,2014-04-24,5,2,3,,-999,,-,-,-,-,1,i4015,i4,2014-04-26,17:27:00,827302,365,20,123.75640478145016,1
5813,1.0,8274,1.0,2014-04-24,5,1,-999,,1,"25.132600,55.238721",AL QUOZ IND AREA 2,8 STREET,-,-,1,i4015,i4,2014-04-26,17:30:00,827401,365,22,128.79259430465302,1
5814,1.0,8275,1.0,2014-04-24,5,1,-999,,1,"25.133358,55.240138",AL QUOZ IND AREA 2,-,,-,1,i4015,i4,2014-04-26,17:38:00,827501,365,20,123.75640478145016,1
5815,1.0,8276,1.0,2014-04-24,5,1,-999,,1,"25.133824,55.239837",AL QUOZ IND AREA 2,8 STREET,-,-,1,i4015,i4,2014-04-26,18:07:00,827601,365,20,123.75640478145016,1
5816,1.0,8277,1.0,2014-04-24,5,1,-999,,1,"25.133960,55.239923",AL QUOZ IND AREA 2,8 STREET,-,-,1,i4015,i4,2014-04-26,18:22:00,827701,365,20,123.75640478145016,1
5817,1.0,8277,2.0,2014-04-24,5,1,-999,,1,"25.133960,55.239923",AL QUOZ IND AREA 2,8 STREET,-,-,1,i4015,i4,2014-04-26,18:24:00,827702,365,20,123.75640478145016,1
5818,1.0,8277,3.0,2014-04-24,5,2,3,,-999,,-,-,-,-,1,i4015,i4,2014-04-26,18:26:00,827703,365,20,123.75640478145016,1
5819,1.0,8278,1.0,2014-04-24,5,1,-999,,1,"25.133843,55.239944",AL QUOZ IND AREA 2,STREET 8,-,AL QUOZ MALL,1,i4015,i4,2014-04-26,18:46:00,827801,365,20,123.75640478145016,1
5820,1.0,8278,2.0,2014-04-24,5,1,-999,,1,"25.133843,55.239944",AL QUOZ IND AREA 2,STREET 8,-,AL QUOZ MALL,1,i4015,i4,2014-04-26,18:48:00,827802,365,20,123.75640478145016,1
5821,1.0,8278,3.0,2014-04-24,5,2,3,,-999,,-,-,-,-,1,i4015,i4,2014-04-26,18:49:00,827803,365,20,123.75640478145016,1
